id;learn_descr;other_descr;cat_1;code_id_1;code_1;code_id_2;code_2;weitere Kategorien / nochmal prüfen;category_1;remark;
15154;wie stark schüler mit migrationserfahrung unter schulischen traumata leiden;;;;;;;;;;
15156;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15157;dass manche schüler trotz großer bemühungen nicht ihr ziel erreichen können ;;;;;;;;;;
15163;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15171;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15172;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15175;erkenntnisse aus schülerhandouts.;;;;;;;;;;
15186;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15191;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15192;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15193;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15194;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15197;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15199;aufgabenstellung in klausur verbessern;Korrektur hat länger gedauert als geplant. Mich stresst der Gedanke, dass ich zu wenig schlafen werde;;;;;;;;;
15208;routinetätigkeit;;;4b;No Learning Outcome mentioned;;;;No Learning Outcome mentioned;;
15228;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15229;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15231;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15233;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15240;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15245;organisation und kommunikation effektiv gestalten;;;;;;;;;;
15250;gespräche mit schülern planen und nie nur unter vier augen. unterstützung durch kolleginnen ;;;;;;;;;;
15255;aufgaben abgeben, die ich nicht leisten kann;Schüleran Schulsozialarbeiterinüberwiesen;;;;;;;;;
15259;"ausfälle von schülervorträgen besser einplanen.
";;;;;;;;;;
15277;textbausteine für rückmeldungen wären gut.;;;;;;;;;;
15278;neue naturwissenschaftliche erkenntnisse und methoden;"Gründe für Stress: Termindruck, mentale Blockade durch zu intensive Beschäftigung mit den Inhalten
Umgang: Reboot durch Wechsel zu einer anderen Tätigkeit, die weniger Konzentration erfordert";;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
15281;neue wissenschaftliche inhalte und methoden;"Gründe für Stress: Termindruck, mentale Blockade bei zu intensiver Beschäftigung mit den Inhalten
Umgang: Reboot durch Wechsel zu einer anderen Tätigkeit, die weniger Konzentration erfordert";;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
15285;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15286;netzwerk anschließen ;nein ;;;;;;;;;
15291;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15292;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15294;ka-korrektur fragen besser formulieren;;;1a2;Pedagogical Knowledge and Skills;;;;Pedagogical Knowledge and Skills;;
15296;informationen erhalten. teilweise routinetätigkeit.;;;;;;;;;;
15298;abbildungen mit powerpoint entwerfen.;Grund für Stress: Das Entwerfen von Abbildungen nimmt zu viel Zeit in Anspruch. Ein landesweiter Abbildungstausch wäre hilfreich. Man muss nicht alles ständig neu erfinden in Einzelarbeit.;;;;;;;;;
15299;kleine klasse, konzentrierte lernatmosphäre möglich ;;;;;;;;;;
15300;schüler:innen werden nicht gerne unterbrochen;;;;;;;;;;
15303;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15304;organisationsabläufe optimieren, zeitersparnis.;Mehrere Handlungsschritte erforderlich, die nicht Routine sind z.B. spezieller Technik Einsatz zur Erfassung von Dokumenten.;;;;;;;;;
15306;erfahrung in der beratung von sus gesammelt,;;;;;;;;;;
15316;ausfall von schülerpräsentationen einplanen.;;;;;;;;;;
15319;schüler haben interesse an zusätzlichem unterricht kurz vor den prüfungen.;;;;;;;;;;
15321;abbildungen mit power point entwerfen.;Gründe für Stress: Das Erstellen von Abbildungen dauert zu lange. Ein landesweiter Tausch wäre gut.;;;;;;;;;
15324;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15326;vorbereitung auf elterngespräch ;Gespräch mit Schulsozialarbeiterin zur Vorbereitung auf Elterngespräch ;;;;;;;;;
15328;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15329;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15330;probleme der abiturienten besser nachvollziehen können;;;;;;;;;;
15340;;viele Schülerfragen für wenig Zeit,;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15348;serienbriefe erstellen mit neuem oficeprogram.;;;;;;;;;;
15352;übung des stoffes;Ungewohnter Stoff;;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
15356;keine;Musste Schnell gehen da wieder Unterricht;nothing was learned;;;;;;nothing was learned;;
15357;üben ungewohnter berechnungen;Ungewohnter Stoff;;;;;;;;;
15369;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15380;neue informationen zu terminen.;;;;;;;;;;
15381;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15383;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15384;;Modelbautag - viele SuS brauchen mich;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15385;ich habe mich inhaltlich mit dem thema auseinander gesetzt.;;;1A1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
15386;kommunikationskompetenz;Ich habe mir für das SuS Gespräch Zeit nehmen können. ;;2a5;Communication and Collaboration skills;;;;Communication and Collaboration skills;;
15387;neue anregungen durch andere prüferinnen.;;;;;;;;;;
15390;wissen im stoff erweitert bzw aufgefrischt ;Die Vorbereitungszeit für eine Doppelstunde ist mit 2,5 Zeitstunden einfach zu lang ;;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
15395;keine;;nothing was learned;;;;;;nothing was learned;;
15416;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15423;streß des vormittages bremst leistung;;;;;;;;;;
15427;;keine Pause;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15434;;keine Pause;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15440;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15441;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15446;lebenswelt der sus;;;;;;;;;;
15448;eins nach dem anderen erledigen ;;;;;;;;;;
15452;gestaltung der ziel- und leistungsvereinbarung ;;;;;;;;;;
15454;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15463;man muss sich kümmern ;;;;;;;;;;
15464;darstellungen content homepage ;kaum stressig ;;;;;;;;;
15465;sensible fragestellungen formulieren;Personslrats- und Beschwerdemanagement;;;;;;;;;
15466;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15471;einblicke in persönliche fragen von sus;;;;;;;;;;
15472;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15478;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15480;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15483;planung der neuen oberstufe im kurssytem mit untis;Planung der neuen Oberstufe im Kurssytem mit Untis, die neue Oberstufe mit den neuen Lehrplänen, neuen WPF und neuen Rahmenbedingungen macht an den Schulen derzeit in allen Bereichen sehr viel Arbeit.;;;;;;;;;
15485;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15487;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15491;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15494;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15500;rechtslagen;;;;;;;;;;
15508;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15517;kreative schreibaufgabe motivierend vermitteln;Zunächst unruhige Klasse zum Arbeiten motivieren;;;;;;;;;
15519;neues thema eingearbeitet ;Es hat länger gedauert als geplant ;;;;;;;;;
15521;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15522;./.;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15523;gesprächsführung;Heterogene und unmotivierte Klassen;;2a5;Communication and Collaboration skills;;;;Communication and Collaboration skills;;
15524;./.;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15526;organisation arbeitsschutz an schulen ;;;;;;;;;;
15527;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15528;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15535;;Modelbautag;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15537;;Modelbautag;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15547;tempo im unterricht erhöhen ;;;;;;;;;;
15548;mehr tempo im unterricht ;;;;;;;;;;
15551;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15553;sus frühe nach hilfebedürfnis fragen ;;;;;;;;;;
15562;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15564;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15565;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15567;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15569;gespräche mit eltern führen, kann auch angenehm sein, gut vorbereitet mithilfe der schulsozialarbeiterin ;Gespräch mit Eltern, da es Sohn nicht gut geht, er schwänzte. Gemeinsames Engagement, damit es ihm besser geht und er wieder mehr Motivation für die Schule findet. Mit Eltern zusammenarbeiten ist seltener als gegen sie zu arbeiten - leider!;;;;;;;;;
15571;genauer begründen;;;;;;;;;;
15572;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15578;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15581;kaum vorbereitung der aufgaben durch die schüler, sodass mehr wert auf die eigenständige bearbeitung gelegt werden sollte;;;;;;;;;;
15582;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15583;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15584;neue impulse ;sehr dicht gedrängt, da Abschluss vor Ferien notwendig ;;;;;;;;;
15585;personalratsaustausch;;;;;;;;;;
15589;neuer einstieg zum thema;;;;;;;;;;
15590;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15591;gespräch mit sozialarbeiterin;Schwierigkeiten mit einer Schülerin;;;;;;;;;
15593;;Neue KA erstellen, Thema gibt sehr wenig Raum für projektorientierte Fragestellung (BT) ;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15594;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15595;;KA weiter erstellt, zuhause mit Kind, da in der schule nicht fertig geworden ;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15597;intetessenaustausch kollegium als personalrätin;Interessenkonflikte managen und schlichten;;;;;;;;;
15599;neue anregungen;;;;;;;;;;
15605;;Terminüberschneidung Arzt / Konferenz;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15607;wir sollten in der schule mehr imteam arbeiten und informationen auf der digitalen lernplattform gemeinsam zur verfügung stellen.;In der Interaktion ging es um die digitale Lernplattform. Wie gesagt, diese Zeit fehlt bei der Unterrichtsvorbereitung und für Pausen.;;;;;;;;;
15611;teamarbeit bei der digitalisierubg könnte die arbeitsbelasrung reduzieren.;Gründe für Stress: Digitalisierung (Lernplattform betreuen), fehlende Teamarbeit wegen Konflikten im Team;;;;;;;;;
15620;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15621;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15623;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15625;gestaltung ziel- und leistungvereinbarung;Heute war beweglicher Ferientag an der Schule ;;;;;;;;;
15635;schülerinnen benötigen noch mehr zeit bei der ausführung der gestellten aufgaben;Gründe für Stress: sehr viele Tätigkeiten gleichzeitig. Kommunikationsprüfungen in meiner Abteilung verantworten, kurzfristige Veränderungen berücksichtigen, Zusätzliche Anfragen von Schülern bearbeiten;;;;;;;;;
15639;umgang mit prüfungsangst bei azubi;;;;;;;;;;
15648;organisation und austausch über geplante studienfahrt;;;;;;;;;;
15652;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15673;fachlich messlabor;Raum- und Technikausstattung;;1A1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
15680;neues simulationsprogramm getestet, um unterrichtsstoff zu erarbeiten;Herausforderung, neues Programm lernen und vor allem auf Zweckmäßigkeit für den Unterricht zu bewerten;;1a3;Technological Knowledge and Skills;;;;Technological Knowledge and Skills;;
15689;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15690;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15691;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15692;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15700;wie müde sus ticken;;;;;;;;;;
15701;;Vorbereitung während des Unterrichts - Gefahr die Zeit für Ergebnisermittkung zu überschreiten;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15705;verbindkiche absprachen über unterricht ist wichtig;Praktikant erinnert mich an Vereinbarung, die ich vergessen hatte ;;;;;;;;;
15707;eigenständige planung von stundentausch erleichtert die information ans vertretungsteam;formal korrekte Mails schreiben erfordert Konzentration - im Lehrerzimmer ist die Gefahr der Ablenkung groß;;;;;;;;;
15709;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15710;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15713;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15715;online zugriff auf arbeitsmaterial erleichtert die vorbereitung ;;;;;;;;;;
15719;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15729;immer fragen, ob hausaufgaben gemacht wurden und ggf. keine besprechung machen ;Verantwortung für eigens Tun den Schülern übertragen;;;;;;;;;
15731;zeitnahes einstellen der unterrichtsmaterialien verhindert das vergessen;;;;;;;;;;
15735;neue digitale medien für themen des neuen lehrplans gefunden;Neue digitale Medien für Themen des neuen Lehrplans gefunden;;;;;;;;;
15737;jeder unterricht ist lernen für mich ;PC Probleme, Chemieutensilien fehlend..., trotz Vorbereitung,...;;2a4;Ability to self-reflect;;;x;Ability to self-reflect;;
15741;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15742;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
15746;viele inhalte ;Viko ohne Pausen sind schrecklich ;;1A1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
15747;eigene lfb ist anstrengend ;schlechte Verbindung, ZSL Raum;;;;;;;;;
15753;viele s leiden...;emotional belastend ;;;;;;;;;
15754;neues erfahren ;Mailflut, schlechte Kommunikationswege, LFBo Line unnötig aufwändig, Strukturen aufgebauscht, kurzfristige Anfragen;;;;;;;;;
