"id","code","sex","age","jobscope","gvUser","act_no","activity","other","stress","coping","pc_learn","learn_descr","other_descr","begin_date","begin_time","end_date","end_time","Begin","End","Duration","Handover","n_entry","sickness","cat_1","cat_2","cat_2_en","cat_1_en","n_id"
15707,"K3PNL2K6QD",0,50,100,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",2,6,3,"eigenständige planung von stundentausch erleichtert die information ans vertretungsteam","formal korrekte Mails schreiben erfordert Konzentration - im Lehrerzimmer ist die Gefahr der Ablenkung groß","11.04.2022","09:50","11.04.2022","10:00","11.04.2022 19:28","11.04.2022 19:32",253,"11.04.2022 19:32",28,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15715,"K3PNL2K6QD",0,50,100,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",5,5,3,"online zugriff auf arbeitsmaterial erleichtert die vorbereitung","","11.04.2022","10:40","11.04.2022","11:05","11.04.2022 19:32","11.04.2022 19:34",92,"11.04.2022 19:34",29,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15729,"K3PNL2K6QD",0,50,100,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",3,5,2,"immer fragen, ob hausaufgaben gemacht wurden und ggf. keine besprechung machen","Verantwortung für eigens Tun den Schülern übertragen","11.04.2022","13:35","11.04.2022","15:00","11.04.2022 19:50","11.04.2022 19:52",120,"11.04.2022 19:52",31,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15731,"K3PNL2K6QD",0,50,100,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"zeitnahes einstellen der unterrichtsmaterialien verhindert das vergessen","","11.04.2022","15:00","11.04.2022","15:15","11.04.2022 19:52","11.04.2022 19:53",80,"11.04.2022 19:53",32,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15735,"GHG2DSYSD7",0,48,100,"",6,"Interaktion mit Kollegen:innen","",0,0,6,"neue digitale medien für themen des neuen lehrplans gefunden","Neue digitale Medien für Themen des neuen Lehrplans gefunden","11.04.2022","19:26","11.04.2022","20:04","11.04.2022 20:03","11.04.2022 20:05",130,"11.04.2022 20:05",33,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
15737,"8MYLMCRC15",0,58,100,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",2,5,3,"jeder unterricht ist lernen für mich","PC Probleme, Chemieutensilien fehlend..., trotz Vorbereitung,...","11.04.2022","07:20","11.04.2022","11:10","11.04.2022 20:04","11.04.2022 20:09",304,"11.04.2022 20:09",20,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15746,"8MYLMCRC15",0,58,100,"Teilnahme-Gruppe-5",12,"Fortbildung: formal","",4,4,4,"viele inhalte","Viko ohne Pausen sind schrecklich ","11.04.2022","13:45","11.04.2022","16:00","11.04.2022 20:15","11.04.2022 20:17",135,"11.04.2022 20:19",25,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
15747,"8MYLMCRC15",0,58,100,"Teilnahme-Gruppe-5",12,"Fortbildung: formal","",4,3,3,"eigene lfb ist anstrengend","schlechte Verbindung, ZSL Raum","11.04.2022","16:00","11.04.2022","17:30","11.04.2022 20:17","11.04.2022 20:19",132,"11.04.2022 20:19",26,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15754,"8MYLMCRC15",0,58,100,"Teilnahme-Gruppe-5",8,"Organisation der eigenen Arbeitsumgebung","Mails bearbeitet, ZSL Anfragen, Unterlagen gerichtet, Update PC",6,1,3,"neues erfahren","Mailflut, schlechte Kommunikationswege, LFBo Line unnötig aufwändig, Strukturen aufgebauscht, kurzfristige Anfragen","11.04.2022","19:03","11.04.2022","20:10","11.04.2022 20:21","11.04.2022 20:25",241,"11.04.2022 20:25",28,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
15763,"GS1PNH1167",0,39,60,"",4,"Tätigkeiten als Klassenlehrer:in außerhalb der Unterrichtszeit","",5,5,5,"klarere ansagen, was entschuldigungsregeln betrifft.","","11.04.2022","07:30","11.04.2022","08:00","11.04.2022 20:22","11.04.2022 20:38",976,"11.04.2022 20:38",1,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15757,"WFK2UB33TP",0,44,100,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",5,2,5,"unter anderem in ein neues thema eingearbeitet","Komplexes Thema","11.04.2022","14:30","11.04.2022","16:20","11.04.2022 20:28","11.04.2022 20:30",115,"11.04.2022 20:30",46,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
15768,"BABGP1WMM9",0,49,100,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",3,4,2,"ich muss meine unterlagen besser sortieren.","Gründe für Stress: Abiturienten haben um zusätzlichen Unterricht gebeten, weil sie mit Lehrplaninhalten, die während der Schulschliessungen während der Pandemie im Fernunterricht unterrichtet wurden, nicht klar kommen.","11.04.2022","19:55","11.04.2022","20:15","11.04.2022 20:29","11.04.2022 20:33",248,"11.04.2022 20:38",112,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
15771,"GS1PNH1167",0,39,60,"",6,"Interaktion mit Kollegen:innen","",3,7,7,"informationen zur abiturprüfung","","11.04.2022","14:45","11.04.2022","17:00","11.04.2022 20:40","11.04.2022 20:41",81,"11.04.2022 20:41",3,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
16373,"K3PNL2K6QD",0,50,100,"Teilnahme-Gruppe-5",21,"Zusatzfunktionen","",0,0,2,"abgeleiteter unterricht eröffnet neue perspektiven","","12.04.2022","08:20","12.04.2022","09:05","11.04.2022 21:25","12.04.2022 20:26",82893,"12.04.2022 20:26",34,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15833,"FAALAQ4P3L",1,37,100,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,2,"nachlesen von inhalten - wissen erweitern","","11.04.2022","09:00","11.04.2022","10:00","11.04.2022 22:02","11.04.2022 22:04",132,"11.04.2022 22:04",2,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
16423,"EL7H9D4GB6",1,41,100,"Teilnahme-Gruppe-5",19,"Prüfungsbezogene Tätigkeiten","",1,6,1,"informationen an prüfungs-aufsichten zeitnah schicken","Kurzfristige Ausfälle bei Aufsichten sorgen bei den Kollegen für Stress, Beruhigung der Kollegen kostet Energie","11.04.2022","11:00","11.04.2022","22:23","11.04.2022 22:22","11.04.2022 22:25",183,"12.04.2022 23:09",20,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
16425,"EL7H9D4GB6",1,41,100,"Teilnahme-Gruppe-5",26,"Schülerangelegenheiten","",1,6,1,"ruhe vermitteln, schüler waren durch prüfungsergebnisse enttäuscht","Schülerin kommt heulend ans Büro","11.04.2022","13:00","11.04.2022","22:28","11.04.2022 22:28","11.04.2022 22:30",137,"12.04.2022 23:09",22,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
16426,"EL7H9D4GB6",1,41,100,"Teilnahme-Gruppe-5",19,"Prüfungsbezogene Tätigkeiten","Absprache mit Sekretärin",1,6,1,"frühzeitige absprachen für anstehende prüfungen sind wichtig: wer kümmert sich um was!?","","11.04.2022","13:20","11.04.2022","22:30","11.04.2022 22:30","11.04.2022 22:32",143,"12.04.2022 23:09",23,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
16564,"MYQHCRVQG8",0,55,75,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,3,"neue inhalte","","12.04.2022","08:00","12.04.2022","09:00","11.04.2022 22:30","13.04.2022 12:43",137585,"13.04.2022 12:43",12,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
15854,"33924QDXHB",0,35,100,"Teilnahme-Gruppe-5",13,"Fortbildung: non-Formal","",2,5,5,"viele neue infos","","11.04.2022","11:15","11.04.2022","11:25","11.04.2022 22:41","11.04.2022 22:42",68,"11.04.2022 22:42",48,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
16431,"EL7H9D4GB6",1,41,100,"Teilnahme-Gruppe-5",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",1,6,1,"schüler benötigen verbindlichkeit und brauchen ein offenes ohr","Schüler-Gespräche zu Problemen bei den Kommunikations-Prüfungen; Beschwichtigung und Begründung wie die Noten zustande gekommen sind","12.04.2022","07:38","12.04.2022","08:30","11.04.2022 22:43","12.04.2022 22:39",86165,"12.04.2022 23:09",28,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
15859,"33924QDXHB",0,35,100,"Teilnahme-Gruppe-5",16,"Mitarbeit in Gremien und dauerhaften Teams","",4,3,2,"neue infos","zu viele Kleinigkeiten zu tun","11.04.2022","13:40","11.04.2022","15:15","11.04.2022 22:48","11.04.2022 22:50",127,"11.04.2022 22:50",53,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
15860,"33924QDXHB",0,35,100,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",5,2,1,"interessante infos","zu viele Kleinigkeiten ","11.04.2022","15:15","11.04.2022","17:00","11.04.2022 22:50","11.04.2022 22:52",117,"11.04.2022 22:52",54,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
15866,"33924QDXHB",0,35,100,"Teilnahme-Gruppe-5",13,"Fortbildung: non-Formal","",1,5,4,"neue infos","","11.04.2022","20:00","11.04.2022","20:10","11.04.2022 22:57","11.04.2022 22:59",119,"11.04.2022 22:59",59,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
23877,"1BGXRNDR9F",1,54,98,"Teilnahme-Gruppe-4",19,"Prüfungsbezogene Tätigkeiten","",5,5,4,"fragestellung überarbeiten","Nein ","11.05.2022","10:38","11.05.2022","13:29","11.05.2022 08:23","11.05.2022 08:26",161,"11.05.2022 08:26",12,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
24137,"AKVDTKU1U6",0,55,100,"Teilnahme-Gruppe-4",6,"Interaktion mit Kollegen:innen","",0,0,2,"kommunikation, sus-förderung","","11.05.2022","07:10","11.05.2022","07:32","11.05.2022 09:06","11.05.2022 09:07",57,"11.05.2022 20:37",77,NA,"sonstiges","sonstiges","other","other",1
24138,"AKVDTKU1U6",0,55,100,"Teilnahme-Gruppe-4",1,"Unterricht: Eigenen Unterricht halten","",0,0,1,"textleseverständnis will ich zukünftig mehr fördern","","11.05.2022","07:35","11.05.2022","10:00","11.05.2022 09:07","11.05.2022 09:08",66,"11.05.2022 20:37",78,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
24127,"RMYF9RBG8Z",0,28,100,"",1,"Unterricht: Eigenen Unterricht halten","",3,1,2,"schüler mehr motivieren
weniger konzentration auf die lehrperson","Laute Schüler, hohe Belastung für die Stimme","11.05.2022","08:00","10.05.2022","13:00","11.05.2022 13:18","11.05.2022 13:19",84,"11.05.2022 20:10",28,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
24052,"595SEA9ME4",1,64,80,"Teilnahme-Gruppe-4",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,7,2,"wie  die prüflinge komplexe prüfungsaufgaben bewältigen.","Korrekturen der schriftlichen Abiturprüfungen. ","11.05.2022","15:45","11.05.2022","16:45","11.05.2022 17:11","11.05.2022 17:15",271,"11.05.2022 17:15",77,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
24130,"RMYF9RBG8Z",0,28,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",4,4,3,"unterricht früher vorbereiten. auf druck entsteht kein guter unterricht.","Lange für 1 Stunde Unterricht gebraucht, was absolut nicht in Relation steht. ","11.05.2022","13:21","11.05.2022","17:45","11.05.2022 20:08","11.05.2022 20:10",124,"11.05.2022 20:10",31,NA,"bewusstsein der bedeutung von gewissenhaftem, sorgfältigen arbeiten","kompetenz","competence","awareness of the importance of conscientious, careful work",1
24146,"AKVDTKU1U6",0,55,100,"Teilnahme-Gruppe-4",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,6,2,"fachliche","","11.05.2022","20:00","11.05.2022","22:40","11.05.2022 20:36","11.05.2022 20:37",81,"11.05.2022 20:37",86,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
24169,"F3XUPSAP7R",0,33,80,"Teilnahme-Gruppe-4",6,"Interaktion mit Kollegen:innen","",3,2,1,"geduld","Terminabsprachen","11.05.2022","08:45","11.05.2022","09:10","11.05.2022 21:10","11.05.2022 21:11",76,"11.05.2022 21:11",11,NA,"gelassenheit","kompetenz","competence","composure",1
24178,"BXMLEXHHGW",0,57,100,"Teilnahme-Gruppe-4",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",6,4,3,"das verhalten eines schülers kann sehr kräftezehrend sein.","Einem Auszubildendenden, der ständig unentschuldigt fehlte und mittlerweile ausgeschult wurde, äußert sich unangemessen.","11.05.2022","16:07","11.05.2022","16:30","11.05.2022 21:12","11.05.2022 21:19",444,"11.05.2022 21:21",102,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
24173,"F3XUPSAP7R",0,33,80,"Teilnahme-Gruppe-4",1,"Unterricht: Eigenen Unterricht halten","",0,0,2,"umgang mit konzentrationsschwierigkeiten und fehlender motivation bei den sus","","11.05.2022","11:25","11.05.2022","13:50","11.05.2022 21:13","11.05.2022 21:15",125,"11.05.2022 21:16",14,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
24174,"F3XUPSAP7R",0,33,80,"Teilnahme-Gruppe-4",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,3,2,"routine bei der korrektur","Zeitdruck","11.05.2022","14:15","11.05.2022","18:50","11.05.2022 21:15","11.05.2022 21:16",87,"11.05.2022 21:16",15,NA,"festigung der eigenen routine","kompetenz","competence","consolidation of own routine",1
24197,"4DR4WUYTA1",0,38,100,"Teilnahme-Gruppe-4",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",2,4,1,"schüler wollen immer mehr","","11.05.2022","11:00","11.05.2022","11:30","11.05.2022 22:17","11.05.2022 22:19",98,"11.05.2022 22:19",57,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
24210,"TW1CXEFBK5",0,56,73.5,"Teilnahme-Gruppe-4",1,"Unterricht: Eigenen Unterricht halten","",2,6,2,"schüler erinnern anders als lehrer","","11.05.2022","09:40","11.05.2022","11:10","11.05.2022 22:43","11.05.2022 22:45",82,"11.05.2022 22:45",79,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
32148,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",18,"Mitarbeit in Projekten","",1,5,3,"planung und ruhe bewahren","","11.06.2022","10:00","11.06.2022","12:45","11.06.2022 13:56","11.06.2022 13:57",77,"11.06.2022 13:57",31,NA,"gelassenheit","kompetenz","competence","composure",1
32149,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",7,"Interaktion mit Externen","",0,0,4,"hilfsbereitschaft","","11.06.2022","14:00","11.06.2022","17:00","11.06.2022 13:57","11.06.2022 13:59",99,"11.06.2022 13:59",32,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
32155,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",18,"Mitarbeit in Projekten","",2,5,5,"durch gemeinsame reflexion und genese wird es gut","","11.06.2022","17:00","11.06.2022","18:00","11.06.2022 18:01","11.06.2022 18:03",144,"11.06.2022 18:03",33,NA,"gemeinsame planung und problemlösung","performanz","performance","joint planning and problem solving",1
38508,"WU35LPC9LF",0,36,56,"Teilnahme-Gruppe-3",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",3,5,1,"stille schülerin hat sich sehr gut vorbereitet und eine gelungene leistung erbracht,","Drängender Termin zur Notenabgabe, aber vorher noch andere Korrekturen gehabt, Umgang: Einsatz eines Korrekturbogens, keine lange Abwägung der Note und zusätzlicher Vergleich mit anderen Arbeiten (Zeitersparnis) ","11.07.2022","09:45","11.07.2022","11:30","11.07.2022 12:24","11.07.2022 12:28",246,"11.07.2022 12:28",33,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
38632,"BLR8KLDD48",1,48,100,"Teilnahme-Gruppe-3",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",4,3,2,"mehr fachkenntnis","","11.07.2022","15:30","11.07.2022","17:30","11.07.2022 15:10","11.07.2022 22:35",26710,"11.07.2022 22:35",6,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
38566,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",18,"Mitarbeit in Projekten","",3,5,4,"mit projekten lernt man nie aus","","11.07.2022","16:00","11.07.2022","21:00","11.07.2022 18:01","11.07.2022 18:04",181,"11.07.2022 18:05",35,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
38579,"D4XWEAU6W2",0,58,100,"",16,"Mitarbeit in Gremien und dauerhaften Teams","",5,3,6,"guter austausch mit einer anderen schule
einstellen von unterrichtsmaterialien bei moodle","Schlechte Arbeitsbedingungen bei sehr schlechtem Honorar ","11.07.2022","07:30","11.07.2022","17:30","11.07.2022 18:44","11.07.2022 18:49",278,"11.07.2022 18:49",36,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
38603,"T5NTBWWYXA",1,52,100,"Teilnahme-Gruppe-3",1,"Unterricht: Eigenen Unterricht halten","",0,0,2,"schülerpräsentationen können auch lehrreich sein","Unterricht mit Präsentationen der Schüler ","11.07.2022","12:35","11.07.2022","15:35","11.07.2022 19:56","11.07.2022 19:58",107,"11.07.2022 19:58",68,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
38761,"S1VC8VP43V",0,47,48,"Teilnahme-Gruppe-3",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,7,3,"geschichte straßburgs","","11.07.2022","08:32","11.07.2022","22:50","11.07.2022 22:49","12.07.2022 13:54",54289,"12.07.2022 13:54",3,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
42798,"BT6V7A1YF9",1,56,100,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,6,2,"neuer lehrplan - unterricht vorbereiten","","11.09.2022","07:07","11.09.2022","09:48","11.09.2022 09:48","11.09.2022 09:49",84,"11.09.2022 09:49",66,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
42807,"BT6V7A1YF9",1,56,100,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,5,1,"die vorbereitungszeit zieht sich - die zeit wird knapp und das stresst","","11.09.2022","09:48","11.09.2022","13:03","11.09.2022 13:03","11.09.2022 13:04",79,"11.09.2022 13:04",67,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
42838,"HQA4ZLZWWA",0,50,50.93,"Teilnahme-Gruppe-2",6,"Interaktion mit Kollegen:innen","",3,4,4,"ich bleibe bei meiner überzeugung und mache keine änderungen der kollegin zu liebe","Sehr unterschiedliche Ansichten zum Einsatz digitaler Endgerät im Unterricht. Kollegin wollte ausschließlich mit Tablett und digitalen Medien arbeiten. Ich plädiere für Mischung und Unabhängigkeit, falls Geräte, Netz usw. nicht funktionieren. Wir konnten.","08.09.2022","09:30","08.09.2022","11:21","11.09.2022 17:20","11.09.2022 17:24",268,"11.09.2022 17:24",2,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
42840,"HQA4ZLZWWA",0,50,50.93,"Teilnahme-Gruppe-2",16,"Mitarbeit in Gremien und dauerhaften Teams","",4,3,1,"dass dich leider organisatorisch nichts verbessert hat","","09.09.2022","08:25","09.09.2022","10:01","11.09.2022 17:26","11.09.2022 17:28",119,"11.09.2022 17:28",4,NA,"jobunzufriedenheit/frustration","kompetenz","competence","job dissatisfaction / frustration",1
